20201223,长宁,中山公园,近地铁、双南、边套、视野好、看房方便的小两房必看好房,910万,2室2厅 | 97.09平米 | 南 | 精装 | 中楼层(共24层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_RUX8dvgVe_1.jpg.296x216.jpg
20201223,长宁,中山公园,内环内 电梯朝南一室户 南面天山公园视野开阔 税费少必看好房,286万,1室1厅 | 39.08平米 | 南 北 | 简装 | 低楼层(共18层) | 1992年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_LgmSL0dws_1.jpg.296x216.jpg
20201223,长宁,中山公园,满五唯一，小区环境好，楼层好，配套设施齐全必看好房,266万,1室0厅 | 35.9平米 | 南 | 简装 | 低楼层(共6层) | 1987年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_x43a1HB1Q_1.jpg.296x216.jpg
20201223,长宁,中山公园,全明户型 房型正气采光好，业主十分诚意，看房方便必看好房,295万,1室1厅 | 45.71平米 | 南 | 毛坯 | 6层 | 1991年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_uxWFbGlxz_1.jpg.296x216.jpg
20201223,长宁,中山公园,中山公园06年竣工次新房，烫金地段，三区交汇，诚售必看好房,610万,1室2厅 | 72.4平米 | 南 | 精装 | 38层 | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ezO6Q5Rk2_1.jpg.296x216.jpg
20201223,长宁,中山公园,小户型 总价低 满五年唯一税少 采光无遮挡 诚意出售必看好房,333万,1室1厅 | 41.49平米 | 南 | 简装 | 高楼层(共7层) | 1985年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_bhRZbahYY_1.jpg.296x216.jpg
20201223,长宁,中山公园,电梯小高层，一梯两户，双南全明户型，诚意出售必看好房,875万,2室2厅 | 105.96平米 | 南 | 简装 | 中楼层(共8层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_fN9rQJF7v_1.jpg.296x216.jpg
20201223,长宁,中山公园,高区视野开阔，采光好，地铁公园近，楼下生活便捷！！必看好房,436万,2室1厅 | 62.52平米 | 东北 | 精装 | 中楼层(共18层) | 1992年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_Fu5kuYaKp_1.jpg.296x216.jpg
20201223,长宁,中山公园,一梯两户，南北两房，采光好，视野无遮挡，诚意出售必看好房,357万,2室1厅 | 51.41平米 | 南 北 | 精装 | 高楼层(共6层) | 1987年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_3B005eRE1_1.jpg.296x216.jpg
20201223,长宁,中山公园,朝南一房一厅，中区楼层，采光通风好，满五唯一必看好房,269.8万,1室1厅 | 37.38平米 | 南 | 精装 | 中楼层(共6层) | 1991年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_cYncWoBbJ_1.jpg.296x216.jpg
20201223,长宁,中山公园,双朝南，小户型得房率高，房东置换诚意出售。必看好房,397万,2室1厅 | 54.66平米 | 南 | 精装 | 中楼层(共6层) | 1981年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_1DX8rWAh5_1.jpg.296x216.jpg
20201223,长宁,中山公园,户型正气，小区中间位置，很安静，成熟商圈，近地铁必看好房,968万,3室2厅 | 115.52平米 | 南 | 简装 | 低楼层(共18层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_rZGeNsyZC_1.jpg.296x216.jpg
20201223,长宁,中山公园,三开间朝南楼层好房龄新、售后公房税费少、位置安静。必看好房,788万,3室2厅 | 108.96平米 | 南 | 简装 | 中楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_v9P9vdX1B_1.jpg.296x216.jpg
20201223,长宁,中山公园,全明采光，愚一，中山公园烫金地段，南北通，近地铁必看好房,690万,3室1厅 | 96.76平米 | 东南 | 简装 | 24层 | 1993年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_PK1cX12bE_1.jpg.296x216.jpg
20201223,长宁,中山公园,中山公园一室户 近地铁 总价低必看好房,210万,1室0厅 | 30.96平米 | 东 | 简装 | 高楼层(共6层) | 1990年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_mwRAXiOFi_1.jpg.296x216.jpg
20201223,长宁,中山公园,房型正气，采光好，业主十分诚意，看房方便必看好房,349万,2室1厅 | 57.77平米 | 南 | 毛坯 | 6层 | 1991年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_arCokqMEG_1.jpg.296x216.jpg
20201223,长宁,中山公园,中山公园旁，朝南采光无遮挡，闹中取静，全明户型必看好房,256万,1室1厅 | 37.03平米 | 南 | 简装 | 高楼层(共6层) | 1985年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_O9stHRQYC_1.jpg.296x216.jpg
20201223,长宁,中山公园,朝南一房一厅，中山公园后门，楼层好，诚意出售必看好房,270万,1室1厅 | 38.57平米 | 南 | 简装 | 7层 | 1987年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_iaUrtgjNB_1.jpg.296x216.jpg
20201223,长宁,中山公园,满五唯一，税费少，朝南一房一厅，采光好，电梯钱已付必看好房,305万,1室1厅 | 39.29平米 | 南 | 简装 | 高楼层(共6层) | 1987年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_XlIKPQrQF_1.jpg.296x216.jpg
20201223,长宁,中山公园,两房朝南，全明户型，精装拎包入住，中区采光好必看好房,445万,2室1厅 | 58.84平米 | 南 | 精装 | 中楼层(共6层) | 1986年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-115b5109-fccb-4c80-8dd6-de7da78acd37.jpg.296x216.jpg
20201223,长宁,中山公园,内环烫金地段，电梯南北两房一厅，诚意出售看房方便必看好房,438万,2室1厅 | 64.03平米 | 南 | 简装 | 中楼层(共16层) | 1998年建 | 塔楼,http://image1.ljcdn.com/310000-inspection/pc1_O9grCvULt_1.jpg.296x216.jpg
20201223,长宁,中山公园,内环电梯房，双朝南户型方正，2002年小区必看好房,880万,2室2厅 | 101.44平米 | 南 | 精装 | 高楼层(共10层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_syb30WZ8Z_1.jpg.296x216.jpg
20201223,长宁,中山公园,一手买进，满五唯一税费少，总价低。必看好房,1200万,3室2厅 | 151.38平米 | 南 | 精装 | 高楼层(共20层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_naabyF87d_1.jpg.296x216.jpg
20201223,长宁,中山公园,满五唯一 税少 精装修 领包入住必看好房,208万,1室0厅 | 31.42平米 | 北 | 精装 | 高楼层(共7层) | 1989年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_8UGrdkjUE_1.jpg.296x216.jpg
20201223,长宁,中山公园,业主诚售/二手买进税费低/公园商场地铁配套齐全必看好房,135万,1室0厅 | 41.3平米 | 西南 | 精装 | 低楼层(共30层) | 2005年建 | 塔楼,http://image1.ljcdn.com/x-se/hdic-frame/prod-2b0789e5-3aa3-42ce-af53-50a3ba9ee133.png.296x216.jpg
20201223,长宁,中山公园,满五唯一   楼层好  配套完善必看好房,480万,3室1厅 | 69.57平米 | 南 北 | 精装 | 中楼层(共6层) | 1987年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/3fb8b84c-695b-4455-ab88-071844a6e0bb.png.296x216.jpg
20201223,长宁,中山公园,内环内，公园边，电梯房，主卧朝南，首付110万起！房主自荐,310万,2室0厅 | 48.33平米 | 南 | 简装 | 低楼层(共18层) | 1990年建 | 塔楼,http://image1.ljcdn.com/310000-inspection/prod-49f3f7df-3592-4fbe-8edd-96f1564e51d6.jpg.296x216.jpg
20201223,长宁,中山公园,满5唯一税费少，小户型，地段好，配套成熟，急售！,530万,1室0厅 | 46.28平米 | 西 | 精装 | 中楼层(共36层) | 2005年建 | 塔楼,http://image1.ljcdn.com/310000-inspection/test-bdffbb58-d560-4571-8dd0-862218ffee39.png.296x216.jpg
20201223,长宁,中山公园,双轨交地铁交通，高区板式全南房型，位置采光好新上,710万,1室1厅 | 71.5平米 | 南 | 精装 | 高楼层(共28层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_xbWE2s3Zt_1.jpg.296x216.jpg
20201223,长宁,中山公园,双轨交地铁交通，高区板式南北通户型双阳台，小四房,1538万,4室2厅 | 159.59平米 | 南 北 | 精装 | 高楼层(共28层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_PbfEBxpt5_1.jpg.296x216.jpg
20201223,长宁,中山公园,中山公园，配套齐全，交通便利，低总价3房,1150万,3室2厅 | 142.74平米 | 南 | 精装 | 中楼层(共32层) | 2002年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_XzHshpp3E_1.jpg.296x216.jpg
20201223,长宁,中山公园,联业大楼，两房全南，户型方正，采光视野佳，诚意卖！房主自荐,515万,2室1厅 | 77.57平米 | 南 | 简装 | 高楼层(共19层) | 1994年建 | 塔楼,http://image1.ljcdn.com/310000-inspection/test-aa7d881a-b95b-4c5f-aa40-57f108cf52af.png.296x216.jpg
20201223,长宁,中山公园,天山公园边上的朗诗科技住宅，恒温，恒湿，恒氧,1300万,2室2厅 | 132.04平米 | 西南 西 西北 | 精装 | 低楼层(共20层) | 2013年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_53rJpSMKZ_1.jpg.296x216.jpg
20201223,长宁,中山公园,大三房，现为五房，生活空间很大，两梯四户，环境安静房主自荐,799.9万,3室3厅 | 157.89平米 | 西北 东南 | 简装 | 低楼层(共24层) | 1993年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_SVwnH46wZ_1.jpg.296x216.jpg
20201223,长宁,中山公园,精装三房 近地铁交通便利 公园景观房 商圈成熟配套新上,1580万,3室2厅 | 152.61平米 | 南 北 | 精装 | 低楼层(共34层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_3OQShrvoZ_1.jpg.296x216.jpg
20201223,长宁,中山公园,售后公房  满五唯一  一梯两户  两房朝南   精装修新上,445万,2室1厅 | 61.88平米 | 南 | 精装 | 高楼层(共4层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_TaJtU7WWw_1.jpg.296x216.jpg
20201223,长宁,中山公园,此房格局好，视采光很充足，景观好，高区看中山公园新上,1050万,3室2厅 | 163.73平米 | 南 | 毛坯 | 高楼层(共40层) | 2001年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_FwEsKATGY_1.jpg.296x216.jpg
20201223,长宁,中山公园,内环内电梯两房 高楼层 视野好 无遮挡安静 满五唯一新上,488万,2室2厅 | 70.04平米 | 东 | 精装 | 高楼层(共18层) | 1990年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_OQ0VVQktO_1.jpg.296x216.jpg
20201223,长宁,中山公园,内环内商品房+闹中取静+满五+通透+中山公园core区位,828万,2室1厅 | 98.3平米 | 南 | 精装 | 低楼层(共6层) | 2000年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_wo35F7Nki_1.jpg.296x216.jpg
20201223,长宁,中山公园,2012年竣工 精装 带车位 诚意出售 有钥匙 看房随时哦,1980万,4室2厅 | 204.2平米 | 南 | 精装 | 中楼层(共33层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_A17ixVwuH_1.jpg.296x216.jpg
20201223,长宁,中山公园,小区在售的总价低，小户型，业主诚意出售，税费各付新上,206万,1室1厅 | 26平米 | 北 | 毛坯 | 低楼层(共7层) | 1987年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_lpQRbdXM3_1.jpg.296x216.jpg
20201223,长宁,中山公园,中山公园景观房，满五唯一，三轨相交，配套齐全房主自荐,1188万,3室2厅 | 134.28平米 | 南 北 | 精装 | 高楼层(共31层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_DS6iosJjZ_1.jpg.296x216.jpg
20201223,长宁,中山公园,长宁路1488弄 2室1厅 南 北,410万,2室1厅 | 68平米 | 南 北 | 简装 | 高楼层(共7层) | 1989年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_W5QNugGuS_1.jpg.296x216.jpg
20201223,长宁,中山公园,后排位置安静，诚意出售价格可谈，满五唯一，看房方便房主自荐,1190万,4室2厅 | 158.75平米 | 南 | 精装 | 低楼层(共19层) | 2000年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_JcwHaRjJB_1.jpg.296x216.jpg
20201223,长宁,中山公园,3层复式，使用面积大，单价低，有车位，房东急售房主自荐,2490万,5室2厅 | 418.52平米 | 南 | 毛坯 | 低楼层(共32层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_N7BgEpxRg_1.jpg.296x216.jpg
20201223,长宁,中山公园,高区景观 俯瞰全城 二南一北 全明户型房主自荐,1150万,3室2厅 | 142.74平米 | 南 北 | 精装 | 高楼层(共32层) | 2002年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_wWoGEkMyG_1.jpg.296x216.jpg
20201223,长宁,中山公园,朝南精装修电梯一房，满五唯一，诚意出售,298万,1室1厅 | 44.68平米 | 西南 | 精装 | 中楼层(共24层) | 1991年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_VK4uxECW9_1.jpg.296x216.jpg
20201223,长宁,中山公园,近地铁口 精装 一楼带花园 诚意出售,318万,2室1厅 | 50.85平米 | 南 | 精装 | 低楼层(共6层) | 1987年建 | 板楼,http://image1.ljcdn.com/310000-inspection/test-a1726246-8a32-434f-aba8-1b9d8b711a57.png.296x216.jpg
20201223,长宁,中山公园,顶楼复式带露台 5个房间 一梯2户房主自荐,1250万,5室2厅 | 190.64平米 | 南 | 精装 | 高楼层(共10层) | 1999年建 | 板楼,http://image1.ljcdn.com/310000-inspection/test-5fde6bee-4861-4a1e-b0fb-7f32d5cada00.png.296x216.jpg
20201223,长宁,中山公园,本房满5年唯一税少，96年房龄，地铁2，11号线房主自荐,238万,1室1厅 | 35.02平米 | 东南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_svr0uVw3X_1.jpg.296x216.jpg
20201223,长宁,中山公园,七十年住宅，商场围绕 视野开拓 满五少税 物业费低,715万,3室2厅 | 160.32平米 | 东北 | 简装 | 低楼层(共30层) | 1997年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_q0nn1MSIz_1.jpg.296x216.jpg
20201223,长宁,中山公园,住宅—朝南—阳光视野好—房型好全明—地铁口—商场多,1040万,4室2厅 | 200.42平米 | 南 | 简装 | 高楼层(共30层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_boHj9Sk03_1.jpg.296x216.jpg
20201223,长宁,中山公园,满五  边套全明  南北两房  配套完善,308万,2室0厅 | 48.55平米 | 南 北 | 简装 | 高楼层(共6层) | 1988年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_oLrnDqHiW_1.jpg.296x216.jpg
20201223,长宁,中山公园,88金庭三期大两房特殊户型，大金空调带地暖，满五唯一房主自荐,1300万,2室2厅 | 127.42平米 | 南 | 精装 | 低楼层(共18层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Jght0cq0o_1.jpg.296x216.jpg
20201223,长宁,中山公园,1995商品房，1梯2户得房率高，小区精品改造加装电梯。,770万,3室2厅 | 108.88平米 | 南 北 | 简装 | 高楼层(共7层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_IXWljM53I_1.jpg.296x216.jpg
20201223,长宁,中山公园,中山公园地铁站+17年精装2房拎包入住+楼层好采光好,488万,2室1厅 | 62.1平米 | 南 北 | 精装 | 中楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_KsGcZB65G_1.jpg.296x216.jpg
20201223,长宁,中山公园,低总价电梯一房，售后公房满五唯一，诚意出售房主自荐,249万,1室1厅 | 40.96平米 | 南 | 简装 | 低楼层(共24层) | 1991年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_FiP8onNsf_1.jpg.296x216.jpg
20201223,长宁,中山公园,凯欣豪园唯一在售带阳台的小户型两室一厅 很诚售哦房主自荐,825万,2室1厅 | 71.94平米 | 西南 | 精装 | 中楼层(共31层) | 2005年建 | 塔楼,http://image1.ljcdn.com/310000-inspection/pc1_D8NE7kLRo_1.jpg.296x216.jpg
20201223,长宁,中山公园,百年愚园路，宏业花园建国小别墅，整层出售，总价低。房主自荐,245万,1室0厅 | 18.22平米 | 东 西 | 简装 | 低楼层(共2层)  | 暂无数据,http://image1.ljcdn.com/110000-inspection/pc1_zQ1TrEC7G_1.jpg.296x216.jpg
20201223,长宁,中山公园,中山公园，经典1室户，小区环境好，交通便利房主自荐,510万,1室2厅 | 57.2平米 | 东南 西北 | 精装 | 低楼层(共28层) | 2005年建 | 塔楼,http://image1.ljcdn.com/310000-inspection/pc1_YMWFUtJHc_1.jpg.296x216.jpg
20201223,长宁,中山公园,四面临空，独栋带小花园，物况佳，使用面积超过250平,3850万,5室2厅 | 138.75平米 | 南 | 精装 | 低楼层(共1层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_U3RotI2Sh_1.jpg.296x216.jpg
20201223,长宁,中山公园,内环内闹中取静，户型正气，交通便利，配套齐全房主自荐,546万,2室1厅 | 59.05平米 | 南 北 | 精装 | 7层 | 1994年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-48223396-746a-4cd2-aa52-23cf0760c968.jpg.296x216.jpg
20201223,长宁,中山公园,电梯两房，总价低地段好，近地铁,420万,2室1厅 | 75.6平米 | 东 | 简装 | 低楼层(共18层) | 1992年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_Mt3WkkvXK_1.jpg.296x216.jpg
20201223,长宁,中山公园,老业主诚意出售     中山公园复式 低总价住宅,799万,2室2厅 | 109.56平米 | 南 北 | 简装 | 中楼层(共19层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_bpYtNBUMO_1.jpg.296x216.jpg
20201223,长宁,中山公园,边套双南户型，双轨交小区户型方正，采光好，诚意出售房主自荐,950万,2室2厅 | 103.62平米 | 南 | 精装 | 低楼层(共28层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_EngULwlJj_1.jpg.296x216.jpg
20201223,长宁,中山公园,海华小区 2室1厅 东,480万,2室1厅 | 69.87平米 | 东 | 其他 | 中楼层(共12层) | 1996年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_jzdJwWUcz_1.jpg.296x216.jpg
20201223,长宁,中山公园,地铁口 中间楼层 满五唯一  税少总价低 采光好房主自荐,285万,2室1厅 | 47.5平米 | 东 | 简装 | 中楼层(共7层) | 1987年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-e879ad3d-bceb-4c8c-991f-fc325f4d7cb4.jpg.296x216.jpg
20201223,长宁,中山公园,诚意出售，看房方便 高品质小区  俯瞰中山公园 近地铁,1580万,3室2厅 | 168平米 | 南 | 精装 | 低楼层(共32层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_2T5u2D6vH_1.jpg.296x216.jpg
20201223,长宁,中山公园,户型正气，高区视野好，可观苏州河景观，近地铁,1190万,3室2厅 | 134.28平米 | 南 北 | 精装 | 高楼层(共31层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_p5hHpXBhR_1.jpg.296x216.jpg
20201223,长宁,中山公园,满五年唯一，2房双南，诚意出售，地铁400米，配套成熟,450万,2室0厅 | 70.95平米 | 南 | 精装 | 高楼层(共6层) | 1986年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_5PcfpTrP9_1.jpg.296x216.jpg
20201223,长宁,中山公园,三房朝南 一层俩户 满五唯一 有车位 看房方便房主自荐,965万,3室1厅 | 127.6平米 | 南 | 简装 | 中楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_4fPhCIs5z_1.jpg.296x216.jpg
20201223,长宁,中山公园,地铁口有租赁车位，70万实装，品味高，可以拎包入住,1298万,3室2厅 | 129.97平米 | 南 | 精装 | 高楼层(共27层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_lWV42dj05_1.jpg.296x216.jpg
20201223,长宁,中山公园,满五唯一，边套全明户型，无任何遮挡采光好，视野开阔,270万,1室1厅 | 37.19平米 | 南 | 精装 | 高楼层(共6层) | 1986年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Mrte4LMkJ_1.jpg.296x216.jpg
20201223,长宁,中山公园,武夷路历史风貌街，双南双阳台，环境优雅，干净，急售,569万,2室1厅 | 79.56平米 | 南 | 简装 | 高楼层(共6层) | 1990年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Xri5xeBWB_1.jpg.296x216.jpg
20201223,长宁,中山公园,小三房，满足一家人生活需求，自住精装修，户型全明新上,410万,3室1厅 | 66.58平米 | 南 | 精装 | 中楼层(共7层) | 1992年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_OUZYPZA6C_1.jpg.296x216.jpg
20201223,长宁,中山公园,南北通+双阳台+06年品质小区+精装+诚意出售,834万,3室2厅 | 119.66平米 | 南 | 精装 | 21层 | 2006年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-ee0c0d84-193f-4145-9878-5836c9f16063.jpg.296x216.jpg
20201223,长宁,中山公园,诚意出售  看房方便 产权清晰房主自荐,358万,1室1厅 | 59.87平米 | 东南 | 简装 | 低楼层(共19层) | 1990年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_KWLkwRviz_1.jpg.296x216.jpg
20201223,长宁,中山公园,三大公园 三条地铁 龙之梦和来福士 内环内稀有复式房房主自荐,1830万,4室2厅 | 231.8平米 | 南 | 精装 | 高楼层(共32层) | 2002年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-168dc7c1-476b-42d1-bd50-733fb7173ebe.jpg.296x216.jpg
20201223,长宁,中山公园,近地铁2.3.4号线，楼层好，采光佳，精装修拎包入住,310万,1室1厅 | 43.89平米 | 南 | 精装 | 低楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_8Cjy1EMSo_1.jpg.296x216.jpg
20201223,长宁,中山公园,售后公房，满五唯一，近公园地铁商场，采光通风俱佳房主自荐,585万,2室1厅 | 80.29平米 | 西南 | 简装 | 18层 | 1991年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_RsRBRijnS_1.jpg.296x216.jpg
20201223,长宁,中山公园,售后公房，中层房间明亮通风好，地铁口双轨交通房主自荐,210万,1室0厅 | 34.01平米 | 东 | 精装 | 中楼层(共7层) | 1985年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_I4UgmyEQf_1.jpg.296x216.jpg
20201223,长宁,中山公园,精装小两房中山公园繁华地段地铁234号线内环立体交通房主自荐,299万,2室1厅 | 46.5平米 | 南 | 精装 | 高楼层(共6层) | 1987年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ov0hIY8ro_1.jpg.296x216.jpg
