20201223,徐汇,徐汇滨江,诚意出售，通煤气，开发商统一装修,600万,1室1厅 | 67.76平米 | 南 | 精装 | 中楼层(共26层) | 2015年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/prod-987c16ef-34e0-4533-b141-33247cb5dbfa.png.296x216.jpg
20201223,徐汇,徐汇滨江,高区景观房，低于市场价，业主诚意出售,608万,1室2厅 | 67平米 | 南 | 精装 | 高楼层(共26层)  | 板楼,
20201223,徐汇,徐汇滨江,高区可看江，一南一北，两房视野好,1650万,2室2厅 | 125.12平米 | 南 | 精装 | 中楼层(共37层) | 2008年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/f7840994-28a2-491c-b7a7-9c4264ff43aa.png.296x216.jpg
20201223,徐汇,徐汇滨江,开发商精装修，江景房，此房为2019年底交付的次新房,1700万,2室2厅 | 119.52平米 | 南 | 精装 | 低楼层(共30层)  | 板楼,http://image1.ljcdn.com/110000-inspection/315ac690c9aea2ba517a030e506739e1-045.jpg.296x216.jpg
20201223,徐汇,徐汇滨江,中间楼层，一梯两户,得房率高，边套全明,630万,2室2厅 | 100.49平米 | 南 | 简装 | 中楼层(共6层) | 2000年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/01c7c365-bf22-42ff-ad9f-e589df97b0c3.png.296x216.jpg
20201223,徐汇,徐汇滨江,百汇园 3室2厅 南,2378万,3室2厅 | 183平米 | 南 | 精装 | 中楼层(共31层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_tHSGVlEir_1.jpg.296x216.jpg
20201223,徐汇,徐汇滨江,尚海湾三期，开发商统一精装修拎包入住，看房方便,1620万,2室2厅 | 118.61平米 | 南 | 精装 | 中楼层(共30层)  | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_cxJ8MBNTa_3.jpg.296x216.jpg
20201223,徐汇,徐汇滨江,高区复式大三房 可看江 精装修 双阳台,3100万,3室2厅 | 263.36平米 | 南 | 精装 | 高楼层(共36层) | 2013年建 | 板楼,http://image1.ljcdn.com/310000-inspection/738fdbe4-a24c-406f-a205-0e65c102b182_1000.jpg.296x216.jpg
20201223,徐汇,徐汇滨江,滨江小区 3室1厅 南,798万,3室1厅 | 103.8平米 | 南 | 简装 | 低楼层(共10层) | 1999年建 | 暂无数据,http://image1.ljcdn.com/110000-inspection/d909c06f-ba87-432e-ab00-a701206e2821_1000.jpg.296x216.jpg
20201223,徐汇,徐汇滨江,此房总价低，业主诚意出售，户型方正，看房基本方便,300万,1室1厅 | 29.39平米 | 南 | 简装 | 低楼层(共6层) | 1987年建 | 板塔结合,http://image1.ljcdn.com/110000-inspection/pc1_rPnSAzJ1s_1.jpg.296x216.jpg
20201223,徐汇,徐汇滨江,徐汇滨江，海珀旭晖，精装一室户，不可落户，看房方便,610万,1室2厅 | 67.88平米 | 南 | 精装 | 低楼层(共26层)  | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/502cbb1d-60d9-4b55-8930-9a4c0ace6b73.png.296x216.jpg
20201223,徐汇,徐汇滨江,一南两北，户型正气 ，拎包入住，高区正看黄浦江。,1580万,3室2厅 | 146.9平米 | 南 东南 | 精装 | 中楼层(共36层) | 2013年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_pvZkC2wIr_1.jpg.296x216.jpg
20201223,徐汇,徐汇滨江,高区可看江景小户型、房型方正、有钥匙、业主诚售,1720万,2室2厅 | 146.59平米 | 南 | 精装 | 高楼层(共36层) | 2013年建 | 板楼,http://image1.ljcdn.com/shfdfs-image/20151017/857f7bed-669c-49b5-9e55-2ca9f02b4564.jpg.296x216.jpg
20201223,徐汇,徐汇滨江,海珀旭晖酒店式公寓 1室2厅 南,650万,1室2厅 | 69平米 | 南 | 精装 | 中楼层(共26层)  | 板楼,
20201223,徐汇,徐汇滨江,海珀旭晖酒店式公寓 1室2厅 南,610万,1室2厅 | 67.88平米 | 南 | 精装 | 中楼层(共26层) | 2013年建 | 板楼,
20201223,徐汇,徐汇滨江,海珀旭晖酒店式公寓 1室2厅 南,630万,1室2厅 | 67.76平米 | 南 | 简装 | 低楼层(共26层)  | 板楼,
