20201223,松江,九亭,总价低+近地铁+采光好+只有契税+有钥匙看房随时必看好房,265万,2室1厅 | 71.46平米 | 南 | 简装 | 低楼层(共6层) | 2000年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_sc9ZcRH3X_1.jpg.296x216.jpg
20201223,松江,九亭,精装大两房 中高楼层位置好 采光好必看好房,379万,2室2厅 | 105.17平米 | 南 | 精装 | 高楼层(共17层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_QbSRZ9ueg_1.jpg.296x216.jpg
20201223,松江,九亭,9号线九亭站南北通透大三房得房率高空间感强必看好房,610万,3室2厅 | 123.4平米 | 南 北 | 精装 | 中楼层(共18层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_DCxeCPjHC.jpg.296x216.jpg
20201223,松江,九亭,小区前排，采光充足，有大露台花园，总高6层洋房必看好房,538万,3室2厅 | 129.5平米 | 南 | 精装 | 低楼层(共6层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_HCaDxmusN_1.jpg.296x216.jpg
20201223,松江,九亭,Have seen，满五唯一带阁楼，产权车位12万元另计必看好房,320万,2室2厅 | 85.16平米 | 南 | 精装 | 高楼层(共6层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_JnmmyxUhM_1.jpg.296x216.jpg
20201223,松江,九亭,15年次新房，半人车分流，无广告，无群组小区必看好房,418万,2室1厅 | 87平米 | 南 | 精装 | 高楼层(共18层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_wzb2xOjg6_1.jpg.296x216.jpg
20201223,松江,九亭,西边套小三房，自住精装，产权清晰，接受置换必看好房,358.8万,3室2厅 | 89.63平米 | 南 | 精装 | 11层 | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_MpHIxFixO_1.jpg.296x216.jpg
20201223,松江,九亭,南北正通，全明户型，采光通风好必看好房,375万,2室2厅 | 87.4平米 | 南 | 精装 | 低楼层(共16层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_LoO5z3M7O_1.jpg.296x216.jpg
20201223,松江,九亭,景观楼层，无个税！南北通大两房！必看好房,385万,2室2厅 | 95.96平米 | 南 | 精装 | 中楼层(共14层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_GMyNkYxzS_1.jpg.296x216.jpg
20201223,松江,九亭,满五年唯一 税费少 临河景观 无遮挡必看好房,515万,3室2厅 | 138.71平米 | 南 北 | 精装 | 中楼层(共11层) | 2008年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_P8cL9urtw_1.jpg.296x216.jpg
20201223,松江,九亭,南北通透，精装大两房，户型全明，满五唯一，置换诚售必看好房,445万,2室2厅 | 98.89平米 | 南 北 | 精装 | 低楼层(共14层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_hGQ5u0psj_1.jpg.296x216.jpg
20201223,松江,九亭,Have Only有电梯+五期07年建+高区采光+满五唯一必看好房,329万,2室1厅 | 83.67平米 | 南 | 简装 | 中楼层(共8层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_APd0UVYut_1.jpg.296x216.jpg
20201223,松江,九亭,店长推荐，总价低，单价低，装修较好，业主诚意出售必看好房,266万,1室1厅 | 70.26平米 | 南 | 简装 | 低楼层(共22层) | 2010年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_BmmeNmZS4_1.jpg.296x216.jpg
20201223,松江,九亭,一楼大花园，婚房精装修，业主诚意卖必看好房,423万,2室2厅 | 97.27平米 | 南 | 精装 | 低楼层(共14层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_QPjLbWNGI_1.jpg.296x216.jpg
20201223,松江,九亭,双房朝南+改造空间大+满五唯一税点低+诚意出售必看好房,385万,2室2厅 | 105.17平米 | 南 | 精装 | 高楼层(共17层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_hDsPdMexW_1.jpg.296x216.jpg
20201223,松江,九亭,高楼层，视野开阔，满五唯一，总价低的小两房必看好房,250万,2室1厅 | 72.33平米 | 南 | 精装 | 高楼层(共11层) | 2007年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_tfWGoac8O_1.jpg.296x216.jpg
20201223,松江,九亭,绿庭尚城2房，满五唯一，高层视野，精装修， 全明户型必看好房,333万,2室2厅 | 69.92平米 | 南 北 | 简装 | 高楼层(共27层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_J2bBfx1Bs.jpg.296x216.jpg
20201223,松江,九亭,满五唯一，采光好，总价低，阳台比同户型的电梯房大。必看好房,348万,2室2厅 | 80.01平米 | 南 西南 | 简装 | 高楼层(共4层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_FqzwMGqER_1.jpg.296x216.jpg
20201223,松江,九亭,买进高，税费少，楼层高，前后无挡必看好房,385万,2室2厅 | 90.34平米 | 南 北 | 精装 | 高楼层(共10层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_feQpsqLAY_1.jpg.296x216.jpg
20201223,松江,九亭,二期南北通两房，位置好中间楼层，装修保养好诚意出售必看好房,498万,2室2厅 | 87.16平米 | 南 北 | 精装 | 中楼层(共16层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_8peX67uP9_1.jpg.296x216.jpg
20201223,松江,九亭,三开间朝南，楼层好，视野开阔。可自主装修。必看好房,379万,2室2厅 | 90.59平米 | 南 | 精装 | 高楼层(共13层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_YnTcXB8jp_1.jpg.296x216.jpg
20201223,松江,九亭,奥园南北通2+1户型，楼层好，采光无遮挡，视野好必看好房,378万,2室2厅 | 90.65平米 | 南 北 | 精装 | 低楼层(共13层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_x2b0DKob3_1.jpg.296x216.jpg
20201223,松江,九亭,店长推荐+总价低+面积大+采光好必看好房,325万,2室2厅 | 98.82平米 | 南 | 简装 | 高楼层(共6层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_bnEk63N3L_1.jpg.296x216.jpg
20201223,松江,九亭,一楼带地下室 硬装80万拎包入住  满五唯一无个税必看好房,799万,4室2厅 | 205.3平米 | 南 | 精装 | 低楼层(共15层) | 2010年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-1e2bdeaf-d4c6-4d89-ad53-44afc8e079e5.jpg.296x216.jpg
20201223,松江,九亭,次顶楼 次新房 景观楼层视野佳 位置好 诚意出售必看好房,388万,2室2厅 | 98.32平米 | 南 | 简装 | 14层 | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_N0BTp0OLy_1.jpg.296x216.jpg
20201223,松江,九亭,业主诚意出售+近地铁+采光好+楼层好必看好房,189万,1室1厅 | 41.74平米 | 南 | 简装 | 中楼层(共11层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_9ve3BTMVS_1.jpg.296x216.jpg
20201223,松江,九亭,三加一的飞机户型，带车库，景观房，随时看，业主诚售必看好房,599万,3室2厅 | 123平米 | 南 | 简装 | 高楼层(共18层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_zZuTfUt9q_1.jpg.296x216.jpg
20201223,松江,九亭,小区在售唯一一套超大三房！看房随时！随时欢迎！必看好房,475万,3室2厅 | 135.31平米 | 南 | 精装 | 低楼层(共17层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_2V8bkwVJ6_1.jpg.296x216.jpg
20201223,松江,九亭,1楼带花园 1楼带花园 1楼带花园  满五唯一税少必看好房,398万,3室2厅 | 109.91平米 | 南 北 | 简装 | 低楼层(共6层) | 2000年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_5U5VsNHnx_1.jpg.296x216.jpg
20201223,松江,九亭,满5年税费少，南北通户型，采光充足，房东很诚意。必看好房,468万,2室2厅 | 97.67平米 | 南 北 | 精装 | 中楼层(共14层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_hB0uZuMUP_1.jpg.296x216.jpg
20201223,松江,九亭,保养好，拎包入住，户型可塑性大必看好房,385万,2室2厅 | 83.51平米 | 南 | 精装 | 中楼层(共11层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_85dVPMYac.jpg.296x216.jpg
20201223,松江,九亭,小区中间位置，临别墅，精装修，可拎包入住必看好房,590万,3室2厅 | 134平米 | 南 | 精装 | 低楼层(共15层) | 2011年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_NEWRfXH9L_1.jpg.296x216.jpg
20201223,松江,九亭,买进价格高，税费少，随时可签，看房方便必看好房,358万,3室2厅 | 64.99平米 | 南 | 精装 | 7层 | 2007年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-4b3eec4f-c516-46bd-905c-ff0c2479b09b.jpg.296x216.jpg
20201223,松江,九亭,来看！两房两卫 二手买进满五唯一税费低 拎包入住必看好房,362万,2室2厅 | 103.86平米 | 南 | 精装 | 低楼层(共11层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_95Tmm3RZq_1.jpg.296x216.jpg
20201223,松江,九亭,业主诚意卖，税费低，近地铁，楼层好，采光跟视野好必看好房,265万,1室1厅 | 57.83平米 | 南 | 简装 | 中楼层(共10层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_7cKlTboUH_1.jpg.296x216.jpg
20201223,松江,九亭,精装大三房 户型方正 优质小区 得房率高可拎包入住必看好房,445万,3室2厅 | 114.5平米 | 南 北 | 精装 | 5层 | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_a8nqaeyL7_1.jpg.296x216.jpg
20201223,松江,九亭,高层景观，舒适户型，大平米二房，阔绰不拘束！必看好房,530万,2室2厅 | 95.73平米 | 南 北 | 精装 | 中楼层(共16层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_g3caNe3Aa.jpg.296x216.jpg
20201223,松江,九亭,精装修，保养好，拎包入住，满五年唯一，普宅必看好房,220万,1室1厅 | 54.5平米 | 南 | 精装 | 中楼层(共11层) | 2007年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_xjiGuJC72.jpg.296x216.jpg
20201223,松江,九亭,临湖大三房，中高层南北双阳台！采光nice，主推好房！必看好房,458万,3室2厅 | 115.82平米 | 南 | 精装 | 5层 | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Fe3PirCCx.jpg.296x216.jpg
20201223,松江,九亭,近地铁品质小区，实用小三房，房型正气，业主诚意卖。必看好房,418万,3室2厅 | 88.25平米 | 南 北 | 简装 | 低楼层(共14层) | 2011年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/test-da1c6da6-b399-4806-bdde-9e598fea4446.png.296x216.jpg
20201223,松江,九亭,买进价高495万 买进价高495万 买进价高495万 只有契税必看好房,549万,3室2厅 | 143.2平米 | 南 | 简装 | 中楼层(共18层) | 2006年建 | 板楼,
20201223,松江,九亭,房子满五不唯一，房东诚意出售，2011年小区，品质小区,285万,1室2厅 | 61.47平米 | 南 | 精装 | 低楼层(共14层) | 2011年建 | 板楼,http://image1.ljcdn.com/310000-inspection/test-a2eb3ec0-bd97-4633-b07c-d76c3e161ac5.png.296x216.jpg
20201223,松江,九亭,一期景观位置 满五年唯一 带产权车位,419万,2室2厅 | 94.37平米 | 南 | 精装 | 中楼层(共27层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_XTPsLpz1G_1.jpg.296x216.jpg
20201223,松江,九亭,嘉和阳光城 2室2厅 南新上,485万,2室2厅 | 103.06平米 | 南 | 简装 | 低楼层(共14层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_oNqyWdLYu_1.jpg.296x216.jpg
20201223,松江,九亭,带产权车位，楼层好，拎包入住。新上,390万,2室2厅 | 93.5平米 | 南 | 精装 | 高楼层(共15层) | 2008年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_fLWMc23Ml_1.jpg.296x216.jpg
20201223,松江,九亭,纯别墅小区，中间位置，安静优雅，,1400万,4室3厅 | 294.26平米 | 南 | 毛坯 | 1层 | 2010年建 | 板楼 | 双拼别墅,http://image1.ljcdn.com/110000-inspection/pc1_jtiaMPlbI_1.jpg.296x216.jpg
20201223,松江,九亭,Quiet小三房 带小院，无人打扰的静谧区新上,345万,3室2厅 | 89.24平米 | 南 | 精装 | 低楼层(共11层) | 2010年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Y8gBTdyou_1.jpg.296x216.jpg
20201223,松江,九亭,二期中间位置南北通，位置好中间楼层，满五唯一税费少新上,550万,2室2厅 | 88.72平米 | 西南 | 精装 | 低楼层(共16层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_szY2RJ4sl_1.jpg.296x216.jpg
20201223,松江,九亭,九城湖滨国际 2室2厅 南 北新上,465万,2室2厅 | 94.44平米 | 南 北 | 精装 | 低楼层(共14层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Sy82cqpUi_1.jpg.296x216.jpg
20201223,松江,九亭,复式房，南北直通！南北双阳台，前后无遮挡。,678万,4室2厅 | 160.19平米 | 南 | 其他 | 高楼层(共4层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_TeKA3v0dC_1.jpg.296x216.jpg
20201223,松江,九亭,位置好，户型好，客餐厅南北通两房朝南，到价随时收钱房主自荐,590万,3室2厅 | 146.04平米 | 南 | 精装 | 低楼层(共16层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_U53OXdSOa_1.jpg.296x216.jpg
20201223,松江,九亭,电梯顶楼复式 边套采光好 视野开阔 使用面积大房主自荐,633万,4室3厅 | 166.39平米 | 南 | 简装 | 高楼层(共6层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_hHBEyzodv_1.jpg.296x216.jpg
20201223,松江,九亭,新风系统、大金空调，全屋地暖，有车库和地下室,1150万,4室2厅 | 217平米 | 南 | 简装 | 3层 | 2007年建 | 板楼 | 联排别墅,http://image1.ljcdn.com/110000-inspection/pc1_WJu0wnFOW_1.jpg.296x216.jpg
20201223,松江,九亭,次新房精装修，小区位置好，带超大花园房主自荐,858万,5室3厅 | 213.47平米 | 南 | 精装 | 19层 | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/fe8974d73b862cc0f422036499e24f31-082.jpg.296x216.jpg
20201223,松江,九亭,知雅汇满五唯一南北通两房，税费低户型好，采光到客厅,388万,2室2厅 | 97.14平米 | 南 | 精装 | 高楼层(共12层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_sdZYHZ2T8.jpg.296x216.jpg
20201223,松江,九亭,精装大两房带地暖，带车位，位置好房主自荐,415万,2室2厅 | 98.32平米 | 南 北 | 精装 | 14层 | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_aaqKWs67h_1.jpg.296x216.jpg
20201223,松江,九亭,地铁九亭站，满五唯一，精装修保养好，双房朝南，房主自荐,369万,3室1厅 | 94平米 | 南 | 精装 | 低楼层(共6层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_WSSK8DJfA_1.jpg.296x216.jpg
20201223,松江,九亭,房子满五年唯一，税费少，业主诚意出售。房主自荐,485万,3室2厅 | 122.9平米 | 南 | 精装 | 低楼层(共8层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_SoxwgcQPB_1.jpg.296x216.jpg
20201223,松江,九亭,摩卡四开间朝南户型！带入室花园大三房，全部房间朝南,555万,3室2厅 | 129.62平米 | 南 | 简装 | 低楼层(共11层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_LgAFVCesy_1.jpg.296x216.jpg
20201223,松江,九亭,九亭明珠苑(公寓) 3室2厅 南,528万,3室2厅 | 147.7平米 | 南 | 简装 | 中楼层(共5层) | 2000年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_oKn6K6dbq_1.jpg.296x216.jpg
20201223,松江,九亭,南北直通大两房  电梯中间楼层采光好,400万,2室2厅 | 99.64平米 | 南 | 简装 | 14层 | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_a51tGKPZ9_1.jpg.296x216.jpg
20201223,松江,九亭,买进价格高，位置好栋距宽前后无遮挡，买进价高少税少,368万,2室2厅 | 91.58平米 | 南 | 简装 | 低楼层(共17层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_8vTeSPfAq_1.jpg.296x216.jpg
20201223,松江,九亭,中阳空调+新风系统 中间楼层采光视野一级棒 价值房,478万,3室2厅 | 106.01平米 | 南 | 精装 | 中楼层(共6层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_g8MZdCvM3.jpg.296x216.jpg
20201223,松江,九亭,白玉兰小区，近地铁，高档装修带全屋地暖，南北通透,510万,2室2厅 | 103.6平米 | 南 北 | 精装 | 中楼层(共14层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_h5waBcy5K_1.jpg.296x216.jpg
20201223,松江,九亭,奥林匹克花园 3室2厅 南 北新上,520万,3室2厅 | 121.73平米 | 南 北 | 其他 | 低楼层(共12层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ktTe0ibRZ_1.jpg.296x216.jpg
20201223,松江,九亭,两房朝南，视野开阔，阳光洒满整个房间。新上,460万,2室2厅 | 84.88平米 | 南 | 精装 | 18层 | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Fs6IU109e.jpg.296x216.jpg
20201223,松江,九亭,九亭明珠苑(别墅) 4室2厅 南,799万,4室2厅 | 208平米 | 南 | 精装 | 低楼层(共3层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_vtZEAJ5TU_1.jpg.296x216.jpg
20201223,松江,九亭,象屿别墅，大平层带阁楼，人车分流，看房随时，诚意卖新上,796万,4室2厅 | 125.64平米 | 南 | 毛坯 | 上叠(共5层)  | 板楼 | 叠拼别墅,http://image1.ljcdn.com/110000-inspection/pc1_eymnAjK35_1.jpg.296x216.jpg
20201223,松江,九亭,自带老人房，观光河景大花园，车位多出行方便，纯毛坯,1250万,5室3厅 | 340平米 | 南 | 毛坯 | 1层 | 2010年建 | 板楼 | 联排别墅,http://image1.ljcdn.com/110000-inspection/pc1_xCHaqIfj1_1.jpg.296x216.jpg
20201223,松江,九亭,：临地铁，品质小区，拎包入住，南北通户型，保养好新上,536万,3室2厅 | 106.86平米 | 南 北 | 精装 | 低楼层(共14层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_n5plWNH6H_1.jpg.296x216.jpg
20201223,松江,九亭,满五唯一税费少，精装两房拎包住，房东诚售价可谈！房主自荐,406万,2室2厅 | 108.56平米 | 南 | 精装 | 中楼层(共14层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_DmGKrHbmN_1.jpg.296x216.jpg
20201223,松江,九亭,满五唯一个税免征 一楼带地下室 精装修 业主诚意出售房主自荐,459万,3室2厅 | 114.23平米 | 南 北 | 精装 | 低楼层(共14层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_XZhnQuEZN_1.jpg.296x216.jpg
20201223,松江,九亭,品质小区 满五唯一 拎包入住 近地铁房主自荐,430万,3室2厅 | 87.47平米 | 南 北 | 精装 | 中楼层(共14层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_YYKwUlceo_1.jpg.296x216.jpg
20201223,松江,九亭,象屿品城 3室2厅 南 北,425万,3室2厅 | 92.77平米 | 南 北 | 精装 | 中楼层(共11层) | 2014年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_KTkEhR8OH_1.jpg.296x216.jpg
20201223,松江,九亭,精装，自住，保养很好，采光佳，可拎包入住,500万,3室2厅 | 132.56平米 | 南 | 精装 | 高楼层(共7层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_d82YcXJNx_1.jpg.296x216.jpg
20201223,松江,九亭,满五唯一税费少，总高六楼的电梯房！采光好！装修好！,390万,2室2厅 | 94.87平米 | 南 北 | 精装 | 中楼层(共6层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_T0eb2V50E_1.jpg.296x216.jpg
20201223,松江,九亭,满五唯一，买进价高，近地铁，刚需小户型，配套齐全,268万,2室1厅 | 66.08平米 | 南 北 | 精装 | 高楼层(共6层) | 2001年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_5cDajeiR9_1.jpg.296x216.jpg
20201223,松江,九亭,中区楼层+前面采光无遮挡+自住装修拎包入住+诚意出售,390万,2室2厅 | 91.64平米 | 南 北 | 精装 | 中楼层(共17层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_uuCiWMVe1_1.jpg.296x216.jpg
20201223,松江,九亭,次新小区，楼层好，装修保养好，满五年，诚意出售房主自荐,430万,2室2厅 | 84.4平米 | 南 | 精装 | 高楼层(共14层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Ywtw9GlAr_1.jpg.296x216.jpg
20201223,松江,九亭,高楼层小三房，品质小区，房型正气采光好,454.4万,3室2厅 | 87.4平米 | 南 | 精装 | 高楼层(共14层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_qrdhfSRfg_1.jpg.296x216.jpg
